width,height,aspect_ratio_hw,mean_intensity,std_intensity,q25,median,q75,entropy,edge_density,hf_energy,dataset,path
718,500,0.6963788300835655,73.10836768802228,52.53330732979666,35.0,66.0,105.0,7.318150708973283,0.0100759398853495,64.026478978559,TN5000,data_raw/TN5000_forReview/JPEGImages\000141.jpg
718,500,0.6963788300835655,70.97101671309193,51.800377372199016,33.0,64.0,101.0,7.346927719629747,0.010755122518398023,67.87224316209114,TN5000,data_raw/TN5000_forReview/JPEGImages\000142.jpg
718,500,0.6963788300835655,63.73515877437326,55.326740008434115,10.0,55.0,107.0,7.22696869632785,0.010565063180754815,74.93687867829104,TN5000,data_raw/TN5000_forReview/JPEGImages\000143.jpg
718,500,0.6963788300835655,53.53605571030641,56.38966546535762,3.0,29.0,103.0,6.63535982735978,0.007255794713555423,66.7246105605887,TN5000,data_raw/TN5000_forReview/JPEGImages\000144.jpg
718,500,0.6963788300835655,54.25278272980501,52.004983884262245,5.0,44.0,95.0,6.848478533574747,0.007320079489522979,68.55445933054925,TN5000,data_raw/TN5000_forReview/JPEGImages\000145.jpg
718,500,0.6963788300835655,69.0835348189415,34.943715582388,39.0,66.0,93.0,6.998258978834783,0.024886593270222454,122.05505510541904,TN5000,data_raw/TN5000_forReview/JPEGImages\000146.jpg
718,500,0.6963788300835655,65.30970194986072,41.89354745883356,30.0,57.0,93.0,7.171402141012852,0.037095110723539125,152.34573181891756,TN5000,data_raw/TN5000_forReview/JPEGImages\000147.jpg
718,500,0.6963788300835655,54.30266016713092,54.8705961985593,4.0,33.0,101.0,6.779452377989221,0.006520712275317721,68.50074284607767,TN5000,data_raw/TN5000_forReview/JPEGImages\000148.jpg
718,500,0.6963788300835655,46.616626740947076,54.01186676984736,1.0,15.0,94.0,6.128498018088941,0.00782317773622559,66.82936430831853,TN5000,data_raw/TN5000_forReview/JPEGImages\000149.jpg
718,500,0.6963788300835655,66.5768635097493,42.02758409177713,33.0,57.0,94.0,7.19828342259118,0.03568643563277182,139.12140563463018,TN5000,data_raw/TN5000_forReview/JPEGImages\000150.jpg
718,500,0.6963788300835655,54.38359610027855,49.026640577790246,9.0,49.0,91.0,6.501758888193042,0.03633766836322575,174.90037108752796,TN5000,data_raw/TN5000_forReview/JPEGImages\000151.jpg
718,500,0.6963788300835655,54.92494986072423,49.26986391334228,11.0,48.0,91.0,6.517817683265752,0.034526514675096355,171.79997176112673,TN5000,data_raw/TN5000_forReview/JPEGImages\000152.jpg
718,500,0.6963788300835655,55.36555431754875,52.48353366508461,10.0,44.0,92.0,6.582503428519562,0.03470818904196119,162.4016810897963,TN5000,data_raw/TN5000_forReview/JPEGImages\000153.jpg
718,500,0.6963788300835655,44.94260167130919,43.90229381035452,9.0,33.0,74.0,6.325705205619197,0.03104675180206997,145.02373872277812,TN5000,data_raw/TN5000_forReview/JPEGImages\000154.jpg
718,500,0.6963788300835655,47.057459610027855,45.16208533576711,10.0,37.0,75.0,6.40009344436254,0.034319685395896395,158.64947534259022,TN5000,data_raw/TN5000_forReview/JPEGImages\000155.jpg
718,500,0.6963788300835655,57.11503342618384,55.11409069319389,15.0,34.0,96.0,6.8635506866447225,0.015143257225748568,72.54218860889162,TN5000,data_raw/TN5000_forReview/JPEGImages\000156.jpg
718,500,0.6963788300835655,55.60081615598886,57.65847554936314,13.0,24.0,96.0,6.746061313551116,0.011548899752084363,70.3404587191208,TN5000,data_raw/TN5000_forReview/JPEGImages\000157.jpg
718,500,0.6963788300835655,51.440445682451255,55.19640068219426,5.0,31.0,88.0,6.701507362778854,0.026599922299270787,136.8359914824259,TN5000,data_raw/TN5000_forReview/JPEGImages\000158.jpg
718,500,0.6963788300835655,53.01338997214485,54.05123110475693,5.0,37.0,92.0,6.759766886175427,0.024875413309184618,129.3823070137712,TN5000,data_raw/TN5000_forReview/JPEGImages\000159.jpg
718,500,0.6963788300835655,45.8930417827298,51.54440941666187,7.0,16.0,85.0,6.176577804033044,0.02150186006601767,127.91869478871308,TN5000,data_raw/TN5000_forReview/JPEGImages\000160.jpg
718,500,0.6963788300835655,32.4159721448468,39.44161466236787,4.0,14.0,48.0,5.903187653786614,0.026479737718114054,137.410178632934,TN5000,data_raw/TN5000_forReview/JPEGImages\000161.jpg
718,500,0.6963788300835655,41.045303621169914,42.58392968431949,0.0,28.0,70.0,5.944702472724384,0.017879552689758875,145.356268117436,TN5000,data_raw/TN5000_forReview/JPEGImages\000162.jpg
718,500,0.6963788300835655,55.68176601671309,41.27455288661309,23.0,45.0,80.0,7.1101552675395,0.028000212419259717,126.70771717690033,TN5000,data_raw/TN5000_forReview/JPEGImages\000163.jpg
718,500,0.6963788300835655,61.17567966573816,37.87178248040076,33.0,56.0,80.0,7.092953250730247,0.030054530259962044,139.4824705801058,TN5000,data_raw/TN5000_forReview/JPEGImages\000164.jpg
718,500,0.6963788300835655,35.53125069637883,37.081267199954496,6.0,16.0,64.0,6.249923989775098,0.011769703982581621,100.37351469297688,TN5000,data_raw/TN5000_forReview/JPEGImages\000165.jpg
718,500,0.6963788300835655,33.277203342618385,36.93655653206071,5.0,12.0,62.0,6.096756027662389,0.011381200336516828,95.8709359277082,TN5000,data_raw/TN5000_forReview/JPEGImages\000166.jpg
498,429,0.8614457831325302,48.9005439005439,39.56523140042502,16.0,42.0,68.0,6.982128783820055,0.02968747061810113,185.0874487193413,TN5000,data_raw/TN5000_forReview/JPEGImages\000167.jpg
498,429,0.8614457831325302,49.88863612959999,34.97270341742666,25.0,42.0,66.0,6.91491905715052,0.029913123601421614,186.51252359153085,TN5000,data_raw/TN5000_forReview/JPEGImages\000168.jpg
818,628,0.7677261613691931,38.70187111644059,51.63432446927286,0.0,8.0,72.0,5.288515712005983,0.025541766957730368,291.9793076163738,TN5000,data_raw/TN5000_forReview/JPEGImages\000169.jpg
718,500,0.6963788300835655,59.94645961002786,37.07734263359849,33.0,49.0,76.0,6.9283098920223205,0.02420182065665501,95.15181256210947,TN5000,data_raw/TN5000_forReview/JPEGImages\000170.jpg
498,429,0.8614457831325302,41.12839235730802,42.69074288615285,0.0,34.0,67.0,5.908450362584722,0.020934015306794035,162.95126948626756,TN5000,data_raw/TN5000_forReview/JPEGImages\000171.jpg
498,429,0.8614457831325302,38.22872843354771,42.0460183796886,0.0,24.0,63.0,6.026690257293233,0.02952763308824912,143.06639854583233,TN5000,data_raw/TN5000_forReview/JPEGImages\000172.jpg
718,500,0.6963788300835655,30.572448467966574,36.124788119504586,5.0,14.0,47.0,6.150620520599102,0.019693501368147733,107.00823704850492,TN5000,data_raw/TN5000_forReview/JPEGImages\000173.jpg
718,500,0.6963788300835655,33.26300278551532,35.96353715949359,6.0,21.0,50.0,6.337698474949642,0.018785129533823573,110.06695737171368,TN5000,data_raw/TN5000_forReview/JPEGImages\000174.jpg
718,500,0.6963788300835655,33.58818662952646,35.57251858206804,6.0,21.0,53.0,6.315158963102126,0.01763079855666703,110.0322406306221,TN5000,data_raw/TN5000_forReview/JPEGImages\000175.jpg
718,500,0.6963788300835655,30.087459610027857,33.748240599685694,5.0,14.0,49.0,6.12377963215612,0.01415662566415956,102.27194273254344,TN5000,data_raw/TN5000_forReview/JPEGImages\000176.jpg
718,500,0.6963788300835655,27.16415877437326,35.24699693369452,3.0,10.0,44.0,5.794198168448801,0.017217139998267107,104.14974164143645,TN5000,data_raw/TN5000_forReview/JPEGImages\000177.jpg
718,500,0.6963788300835655,58.436991643454036,33.98838031623192,34.0,49.0,74.0,6.8332621797588216,0.02177017913092573,91.51029444360765,TN5000,data_raw/TN5000_forReview/JPEGImages\000178.jpg
718,500,0.6963788300835655,46.78086072423398,38.89025631792157,16.0,37.0,67.0,6.962780225767048,0.022337562153595895,117.12737753462245,TN5000,data_raw/TN5000_forReview/JPEGImages\000179.jpg
718,500,0.6963788300835655,38.995704735376044,37.54491243187651,1.0,31.0,63.0,6.08350420789975,0.016666526917153694,121.50102793840442,TN5000,data_raw/TN5000_forReview/JPEGImages\000180.jpg
718,500,0.6963788300835655,35.179877437325906,36.792885205807224,0.0,29.0,54.0,5.881837889270068,0.014061595995337956,115.20929920765757,TN5000,data_raw/TN5000_forReview/JPEGImages\000181.jpg
718,500,0.6963788300835655,41.852267409470755,40.20459669856805,0.0,37.0,67.0,6.084695901247008,0.01797737734883994,128.59965487878335,TN5000,data_raw/TN5000_forReview/JPEGImages\000182.jpg
718,500,0.6963788300835655,33.041,38.60008390890327,0.0,19.0,54.0,5.76179057539208,0.023763007185919956,150.25207184468053,TN5000,data_raw/TN5000_forReview/JPEGImages\000183.jpg
718,500,0.6963788300835655,60.19849025069638,53.41588169988742,12.0,48.0,98.0,7.175812076699838,0.009919420430819798,59.1345193308148,TN5000,data_raw/TN5000_forReview/JPEGImages\000184.jpg
718,500,0.6963788300835655,76.061356545961,55.90828555901747,18.0,85.0,116.0,7.112289954201695,0.012775900475986842,111.22523191547346,TN5000,data_raw/TN5000_forReview/JPEGImages\000185.jpg
718,500,0.6963788300835655,48.48921169916434,41.96172072467047,13.0,39.0,77.0,6.69128845245065,0.022284457338666176,134.73231826272735,TN5000,data_raw/TN5000_forReview/JPEGImages\000186.jpg
718,500,0.6963788300835655,31.416782729805014,35.675562584123895,2.0,20.0,47.0,6.000674857014224,0.013689862290829916,73.96300672096997,TN5000,data_raw/TN5000_forReview/JPEGImages\000187.jpg
718,500,0.6963788300835655,80.62006128133704,56.15472509725547,34.0,73.0,117.0,7.620996026271586,0.009553276706830677,53.53363882618024,TN5000,data_raw/TN5000_forReview/JPEGImages\000188.jpg
718,500,0.6963788300835655,72.58085793871867,49.86267160007384,29.0,66.0,107.0,7.456126842318542,0.006741516505814977,66.04812387709255,TN5000,data_raw/TN5000_forReview/JPEGImages\000189.jpg
718,500,0.6963788300835655,70.55574651810585,49.36804669406113,26.0,68.0,103.0,7.417664305252929,0.013502597943446167,82.83345635800009,TN5000,data_raw/TN5000_forReview/JPEGImages\000190.jpg
718,500,0.6963788300835655,47.48189415041783,46.63192428997553,9.0,37.0,72.0,6.784359034239353,0.027905182750438115,126.39561885510794,TN5000,data_raw/TN5000_forReview/JPEGImages\000191.jpg
718,500,0.6963788300835655,34.61390807799443,39.992610666948515,2.0,12.0,61.0,5.948330869127451,0.01736806947227789,111.10487004017989,TN5000,data_raw/TN5000_forReview/JPEGImages\000192.jpg
718,500,0.6963788300835655,27.151813370473537,41.10814621569641,0.0,8.0,37.0,5.197620539659226,0.015573685725705246,116.75888689085988,TN5000,data_raw/TN5000_forReview/JPEGImages\000193.jpg
718,500,0.6963788300835655,39.68757938718663,46.26241247927385,0.0,23.0,69.0,5.6026683424125014,0.026043719237638457,146.03562847405973,TN5000,data_raw/TN5000_forReview/JPEGImages\000194.jpg
718,500,0.6963788300835655,45.77334818941504,38.399500119899365,3.0,41.0,71.0,6.041060356080895,0.02033634912782329,177.33787326051367,TN5000,data_raw/TN5000_forReview/JPEGImages\000195.jpg
718,500,0.6963788300835655,68.603356545961,43.01378191249928,36.0,60.0,91.0,7.263736292985504,0.04432854551501888,163.55529021884786,TN5000,data_raw/TN5000_forReview/JPEGImages\000196.jpg
718,500,0.6963788300835655,74.03677437325905,51.87585696858279,21.0,78.0,114.0,7.322053147532408,0.016632987034040186,69.79290494249942,TN5000,data_raw/TN5000_forReview/JPEGImages\000197.jpg
718,500,0.6963788300835655,70.57477715877437,57.339787520438726,9.0,75.0,116.0,7.141281279509398,0.017946632455985892,75.81091900264089,TN5000,data_raw/TN5000_forReview/JPEGImages\000198.jpg
718,500,0.6963788300835655,69.30789693593314,57.953358626386056,7.0,73.0,115.0,7.046642744882741,0.016873356196353655,73.07510614789837,TN5000,data_raw/TN5000_forReview/JPEGImages\000199.jpg
718,500,0.6963788300835655,45.118125348189416,44.58712492810858,8.0,31.0,72.0,6.822006889145604,0.028332816260135334,129.52700886960514,TN5000,data_raw/TN5000_forReview/JPEGImages\000200.jpg
718,500,0.6963788300835655,52.04652646239554,54.32225955022542,5.0,33.0,87.0,6.587436750510891,0.016736401673640166,106.43657972924126,TN5000,data_raw/TN5000_forReview/JPEGImages\000201.jpg
718,500,0.6963788300835655,61.709562674094705,50.56635889334679,19.0,52.0,94.0,7.060645933883329,0.013659117397975868,79.19339912784932,TN5000,data_raw/TN5000_forReview/JPEGImages\000202.jpg
718,500,0.6963788300835655,64.56279108635097,50.43165458617211,21.0,59.0,99.0,7.069551656431349,0.013346078488916465,80.95831827858365,TN5000,data_raw/TN5000_forReview/JPEGImages\000203.jpg
718,500,0.6963788300835655,67.44357103064067,51.200011883647285,21.0,65.0,101.0,7.104436490909188,0.010349848930776477,76.12273719067458,TN5000,data_raw/TN5000_forReview/JPEGImages\000204.jpg
718,500,0.6963788300835655,69.25903342618385,51.99447390565561,23.0,59.0,101.0,7.390761153567207,0.013558497748635346,56.141964643491484,TN5000,data_raw/TN5000_forReview/JPEGImages\000205.jpg
718,500,0.6963788300835655,72.51041782729806,56.561219256491036,22.0,62.0,106.0,7.4510099295801195,0.017451919180061656,81.30916245116559,TN5000,data_raw/TN5000_forReview/JPEGImages\000206.jpg
718,500,0.6963788300835655,73.44841782729804,57.850615248961354,20.0,60.0,117.0,7.408668833026214,0.02025249942003952,87.62666807675727,TN5000,data_raw/TN5000_forReview/JPEGImages\000207.jpg
718,500,0.6963788300835655,51.219649025069636,53.40028433556469,0.0,30.0,95.0,6.061501561288894,0.024120765939130703,149.84039858833913,TN5000,data_raw/TN5000_forReview/JPEGImages\000208.jpg
718,500,0.6963788300835655,49.66111420612813,45.743242469545436,7.0,39.0,86.0,6.6660692783321664,0.014844193267986461,134.17573706776292,TN5000,data_raw/TN5000_forReview/JPEGImages\000209.jpg
718,500,0.6963788300835655,50.53018105849582,48.95544961820878,6.0,35.0,89.0,6.724586905438266,0.016222123465899723,115.06101753224782,TN5000,data_raw/TN5000_forReview/JPEGImages\000210.jpg
718,500,0.6963788300835655,49.61844289693593,48.07771904711372,8.0,36.0,78.0,6.948017079404747,0.016247278378234854,85.01367177332624,TN5000,data_raw/TN5000_forReview/JPEGImages\000211.jpg
718,500,0.6963788300835655,59.50208913649025,53.65802103378627,8.0,50.0,98.0,7.089073348428565,0.020179829673293587,96.05710960910393,TN5000,data_raw/TN5000_forReview/JPEGImages\000212.jpg
718,500,0.6963788300835655,51.52623955431755,54.22908122220449,2.0,36.0,87.0,6.630450401982516,0.017882347680018337,80.80443118552633,TN5000,data_raw/TN5000_forReview/JPEGImages\000213.jpg
718,500,0.6963788300835655,63.455133704735374,54.73391841861554,6.0,65.0,99.0,6.962523350721844,0.025599315786384483,105.56518360356166,TN5000,data_raw/TN5000_forReview/JPEGImages\000214.jpg
718,500,0.6963788300835655,62.03213649025069,54.492981895663334,11.0,54.0,97.0,7.205497871600157,0.027477549240740896,120.76232083551625,TN5000,data_raw/TN5000_forReview/JPEGImages\000215.jpg
718,500,0.6963788300835655,75.61252924791086,43.17147593472858,42.0,74.0,108.0,7.348471640524194,0.006297113054561005,77.85192958081143,TN5000,data_raw/TN5000_forReview/JPEGImages\000216.jpg
718,500,0.6963788300835655,38.24145403899721,46.77768312631265,1.0,15.0,65.0,6.104837628474352,0.02598222945193036,119.4374733955533,TN5000,data_raw/TN5000_forReview/JPEGImages\000217.jpg
718,500,0.6963788300835655,36.09910306406685,43.70795616434823,2.0,18.0,58.0,6.128238372158236,0.029255163045756784,139.52826024065837,TN5000,data_raw/TN5000_forReview/JPEGImages\000218.jpg
718,500,0.6963788300835655,29.673629526462395,39.81283604654254,1.0,5.0,55.0,5.5153975455073265,0.01808358697869938,106.96879651268401,TN5000,data_raw/TN5000_forReview/JPEGImages\000219.jpg
718,500,0.6963788300835655,62.22942896935933,48.68869567550564,11.0,64.0,99.0,7.096989067914089,0.008589005067317341,75.71787104042176,TN5000,data_raw/TN5000_forReview/JPEGImages\000220.jpg
718,500,0.6963788300835655,78.54076880222841,49.60801240735037,33.0,82.0,114.0,7.410571659455824,0.01410352084922984,83.38664971520559,TN5000,data_raw/TN5000_forReview/JPEGImages\000221.jpg
718,500,0.6963788300835655,49.65091364902507,44.74955669005372,10.0,41.0,80.0,6.780945091107827,0.026974450994038286,163.4261707244304,TN5000,data_raw/TN5000_forReview/JPEGImages\000222.jpg
718,500,0.6963788300835655,48.439128133704735,47.49169033801444,8.0,36.0,76.0,6.740011031681766,0.028112012029638075,150.47000551261328,TN5000,data_raw/TN5000_forReview/JPEGImages\000223.jpg
718,500,0.6963788300835655,52.00350417827298,44.762153469911496,17.0,40.0,80.0,6.891711950572418,0.029056718737335202,157.6434045787473,TN5000,data_raw/TN5000_forReview/JPEGImages\000224.jpg
718,500,0.6963788300835655,58.59998885793872,43.93607323687677,26.0,51.0,86.0,6.919495517718747,0.02426051545210365,152.84631083282608,TN5000,data_raw/TN5000_forReview/JPEGImages\000225.jpg
718,500,0.6963788300835655,54.35992200557103,42.959273638248945,19.0,50.0,80.0,6.891352771619721,0.022952460010676863,150.0381844463745,TN5000,data_raw/TN5000_forReview/JPEGImages\000226.jpg
498,429,0.8614457831325302,60.263431347768694,34.87259032701846,33.0,59.0,80.0,7.0135707608101505,0.033312021662686396,194.28291328231208,TN5000,data_raw/TN5000_forReview/JPEGImages\000227.jpg
718,500,0.6963788300835655,69.58552089136491,54.3824247666748,22.0,61.0,110.0,7.291545645715531,0.015540145842591738,137.6233994679738,TN5000,data_raw/TN5000_forReview/JPEGImages\000228.jpg
718,500,0.6963788300835655,83.57186629526463,61.25091956218553,20.0,86.0,126.0,7.521285975233118,0.028995228951627105,120.07071705116948,TN5000,data_raw/TN5000_forReview/JPEGImages\000229.jpg
718,500,0.6963788300835655,73.16345682451254,65.59058362826637,7.0,66.0,121.0,7.262560617398657,0.020367094020677337,99.77575713523802,TN5000,data_raw/TN5000_forReview/JPEGImages\000230.jpg
718,500,0.6963788300835655,64.3703704735376,48.25542045067171,16.0,65.0,99.0,7.24121000098149,0.010226869359360282,73.99987208152811,TN5000,data_raw/TN5000_forReview/JPEGImages\000231.jpg
718,500,0.6963788300835655,64.64263509749304,50.00963350725337,14.0,65.0,100.0,7.225833798177815,0.01537524141728366,112.71265346809068,TN5000,data_raw/TN5000_forReview/JPEGImages\000232.jpg
718,500,0.6963788300835655,64.04584679665739,49.90719148159898,23.0,56.0,93.0,7.337117319072528,0.010282769164549461,64.165107113166,TN5000,data_raw/TN5000_forReview/JPEGImages\000233.jpg
718,500,0.6963788300835655,65.02823955431755,52.51067103933361,13.0,62.0,100.0,7.27885009115437,0.012669690846127402,75.12284364706414,TN5000,data_raw/TN5000_forReview/JPEGImages\000234.jpg
718,500,0.6963788300835655,39.99429247910864,44.61145447002562,10.0,21.0,60.0,6.481237210557264,0.015288596719240433,85.16114280760624,TN5000,data_raw/TN5000_forReview/JPEGImages\000235.jpg
718,500,0.6963788300835655,53.02812256267409,51.442571817453796,12.0,31.0,90.0,6.745617114636422,0.01826805633582367,93.42899313700148,TN5000,data_raw/TN5000_forReview/JPEGImages\000236.jpg
718,500,0.6963788300835655,38.863314763231195,46.47880497146004,0.0,20.0,60.0,5.906638458957627,0.019506237020763983,136.61382773320835,TN5000,data_raw/TN5000_forReview/JPEGImages\000237.jpg
